label,area
211,0.2846894038603883
213,0.2846894038603883
214,0.2846894038603883
216,0.2846894038603883
220,0.2846894038603883
222,0.2846894038603883
227,0.2846894038603883
229,0.2846894038603883
231,0.2846894038603883
232,0.2846894038603883
233,0.2846894038603883
235,0.2846894038603883
237,0.2846894038603883
238,0.2846894038603883
239,0.2846894038603883
240,0.2846894038603883
244,0.2846894038603883
245,0.2846894038603883
250,0.2846894038603883
251,0.2846894038603883
253,0.2846894038603883
254,0.2846894038603883
256,0.2846894038603883
257,0.2846894038603883
259,0.2846894038603883
260,0.2846894038603883
262,0.2846894038603883
263,0.2846894038603883
265,0.2846894038603883
266,0.2846894038603883
272,0.2846894038603883
273,0.2846894038603883
274,0.2846894038603883
275,0.2846894038603883
277,0.2846894038603883
280,0.2846894038603883
281,0.2846894038603883
282,0.2846894038603883
283,0.2846894038603883
284,0.2846894038603883
286,0.2846894038603883
288,0.2846894038603883
289,0.2846894038603883
294,0.2846894038603883
296,0.2846894038603883
297,0.2846894038603883
309,0.2846894038603883
310,0.2846894038603883
312,0.2846894038603883
316,0.2846894038603883
317,0.2846894038603883
318,0.2846894038603883
319,0.2846894038603883
320,0.2846894038603883
321,0.2846894038603883
322,0.2846894038603883
325,0.2846894038603883
326,0.2846894038603883
330,0.2846894038603883
331,0.2846894038603883
333,0.2846894038603883
339,0.2846894038603883
341,0.2846894038603883
344,0.2846894038603883
345,0.2846894038603883
346,0.2846894038603883
347,0.2846894038603883
358,0.2846894038603883
360,0.2846894038603883
364,0.2846894038603883
366,0.2846894038603883
368,0.2846894038603883
369,0.2846894038603883
372,0.2846894038603883
375,0.2846894038603883
379,0.2846894038603883
383,0.2846894038603883
384,0.2846894038603883
386,0.2846894038603883
387,0.2846894038603883
389,0.2846894038603883
390,0.2846894038603883
391,0.2846894038603883
392,0.2846894038603883
398,0.2846894038603883
403,0.2846894038603883
404,0.2846894038603883
407,0.2846894038603883
408,0.2846894038603883
409,0.2846894038603883
410,0.2846894038603883
411,0.2846894038603883
415,0.2846894038603883
416,0.2846894038603883
420,0.2846894038603883
422,0.2846894038603883
423,0.2846894038603883
425,0.2846894038603883
427,0.2846894038603883
429,0.2846894038603883
434,0.2846894038603883
438,0.2846894038603883
439,0.2846894038603883
440,0.2846894038603883
442,0.2846894038603883
444,0.2846894038603883
445,0.2846894038603883
447,0.2846894038603883
450,0.2846894038603883
451,0.2846894038603883
452,0.2846894038603883
453,0.2846894038603883
454,0.2846894038603883
456,0.2846894038603883
458,0.2846894038603883
460,0.2846894038603883
463,0.2846894038603883
464,0.2846894038603883
465,0.2846894038603883
466,0.2846894038603883
468,0.2846894038603883
471,0.2846894038603883
472,0.2846894038603883
475,0.2846894038603883
476,0.2846894038603883
478,0.2846894038603883
479,0.2846894038603883
480,0.2846894038603883
481,0.2846894038603883
484,0.2846894038603883
485,0.2846894038603883
487,0.2846894038603883
494,0.2846894038603883
499,0.2846894038603883
500,0.2846894038603883
501,0.2846894038603883
503,0.2846894038603883
504,0.2846894038603883
505,0.2846894038603883
507,0.2846894038603883
508,0.2846894038603883
513,0.2846894038603883
514,0.2846894038603883
518,0.2846894038603883
521,0.2846894038603883
522,0.2846894038603883
524,0.2846894038603883
525,0.2846894038603883
526,0.2846894038603883
528,0.2846894038603883
529,0.2846894038603883
532,0.2846894038603883
534,0.2846894038603883
537,0.2846894038603883
539,0.2846894038603883
545,0.2846894038603883
546,0.2846894038603883
553,0.2846894038603883
554,0.2846894038603883
560,0.2846894038603883
561,0.2846894038603883
562,0.2846894038603883
568,0.2846894038603883
569,0.2846894038603883
571,0.2846894038603883
572,0.2846894038603883
573,0.2846894038603883
575,0.2846894038603883
577,0.2846894038603883
578,0.2846894038603883
579,0.2846894038603883
584,0.2846894038603883
585,0.2846894038603883
586,0.2846894038603883
587,0.2846894038603883
588,0.2846894038603883
589,0.2846894038603883
590,0.2846894038603883
597,0.2846894038603883
598,0.2846894038603883
599,0.2846894038603883
600,0.2846894038603883
603,0.2846894038603883
604,0.2846894038603883
605,0.2846894038603883
606,0.2846894038603883
610,0.2846894038603883
611,0.2846894038603883
612,0.2846894038603883
613,0.2846894038603883
614,0.2846894038603883
615,0.2846894038603883
619,0.2846894038603883
621,0.2846894038603883
624,0.2846894038603883
625,0.2846894038603883
626,0.2846894038603883
628,0.2846894038603883
629,0.2846894038603883
630,0.2846894038603883
632,0.2846894038603883
633,0.2846894038603883
635,0.2846894038603883
636,0.2846894038603883
637,0.2846894038603883
638,0.2846894038603883
642,0.2846894038603883
643,0.2846894038603883
644,0.2846894038603883
645,0.2846894038603883
646,0.2846894038603883
648,0.2846894038603883
649,0.2846894038603883
650,0.2846894038603883
651,0.2846894038603883
652,0.2846894038603883
657,0.2846894038603883
658,0.2846894038603883
660,0.2846894038603883
661,0.2846894038603883
663,0.2846894038603883
666,0.2846894038603883
667,0.2846894038603883
668,0.2846894038603883
671,0.2846894038603883
672,0.2846894038603883
674,0.2846894038603883
675,0.2846894038603883
676,0.2846894038603883
677,0.2846894038603883
678,0.2846894038603883
681,0.2846894038603883
682,0.2846894038603883
683,0.2846894038603883
684,0.2846894038603883
687,0.2846894038603883
688,0.2846894038603883
689,0.2846894038603883
692,0.2846894038603883
696,0.2846894038603883
697,0.2846894038603883
698,0.2846894038603883
700,0.2846894038603883
701,0.2846894038603883
702,0.2846894038603883
703,0.2846894038603883
705,0.2846894038603883
706,0.2846894038603883
707,0.2846894038603883
709,0.2846894038603883
712,0.2846894038603883
713,0.2846894038603883
714,0.2846894038603883
715,0.2846894038603883
717,0.2846894038603883
718,0.2846894038603883
719,0.2846894038603883
720,0.2846894038603883
721,0.2846894038603883
722,0.2846894038603883
724,0.2846894038603883
725,0.2846894038603883
726,0.2846894038603883
732,0.2846894038603883
734,0.2846894038603883
736,0.2846894038603883
737,0.2846894038603883
742,0.2846894038603883
743,0.2846894038603883
744,0.2846894038603883
745,0.2846894038603883
746,0.2846894038603883
747,0.2846894038603883
749,0.2846894038603883
750,0.2846894038603883
754,0.2846894038603883
755,0.2846894038603883
757,0.2846894038603883
758,0.2846894038603883
759,0.2846894038603883
764,0.2846894038603883
765,0.2846894038603883
766,0.2846894038603883
767,0.2846894038603883
768,0.2846894038603883
769,0.2846894038603883
770,0.2846894038603883
771,0.2846894038603883
772,0.2846894038603883
773,0.2846894038603883
774,0.2846894038603883
775,0.2846894038603883
777,0.2846894038603883
779,0.2846894038603883
780,0.2846894038603883
782,0.2846894038603883
783,0.2846894038603883
787,0.2846894038603883
790,0.2846894038603883
793,0.2846894038603883
794,0.2846894038603883
795,0.2846894038603883
796,0.2846894038603883
797,0.2846894038603883
800,0.2846894038603883
802,0.2846894038603883
803,0.2846894038603883
804,0.2846894038603883
805,0.2846894038603883
806,0.2846894038603883
807,0.2846894038603883
810,0.2846894038603883
811,0.2846894038603883
813,0.2846894038603883
817,0.2846894038603883
820,0.2846894038603883
828,0.2846894038603883
835,0.2846894038603883
839,0.2846894038603883
840,0.2846894038603883
841,0.2846894038603883
842,0.2846894038603883
843,0.2846894038603883
844,0.2846894038603883
846,0.2846894038603883
848,0.2846894038603883
849,0.2846894038603883
850,0.2846894038603883
852,0.2846894038603883
853,0.2846894038603883
854,0.2846894038603883
857,0.2846894038603883
858,0.2846894038603883
860,0.2846894038603883
861,0.2846894038603883
863,0.2846894038603883
865,0.2846894038603883
867,0.2846894038603883
869,0.2846894038603883
872,0.2846894038603883
873,0.2846894038603883
878,0.2846894038603883
880,0.2846894038603883
881,0.2846894038603883
884,0.2846894038603883
885,0.2846894038603883
890,0.2846894038603883
892,0.2846894038603883
895,0.2846894038603883
896,0.2846894038603883
899,0.2846894038603883
901,0.2846894038603883
902,0.2846894038603883
903,0.2846894038603883
908,0.2846894038603883
909,0.2846894038603883
910,0.2846894038603883
911,0.2846894038603883
916,0.2846894038603883
917,0.2846894038603883
921,0.2846894038603883
922,0.2846894038603883
923,0.2846894038603883
925,0.2846894038603883
928,0.2846894038603883
929,0.2846894038603883
931,0.2846894038603883
932,0.2846894038603883
933,0.2846894038603883
934,0.2846894038603883
935,0.2846894038603883
936,0.2846894038603883
938,0.2846894038603883
940,0.2846894038603883
941,0.2846894038603883
942,0.2846894038603883
943,0.2846894038603883
944,0.2846894038603883
945,0.2846894038603883
946,0.2846894038603883
947,0.2846894038603883
950,0.2846894038603883
951,0.2846894038603883
952,0.2846894038603883
953,0.2846894038603883
957,0.2846894038603883
960,0.2846894038603883
961,0.2846894038603883
964,0.2846894038603883
965,0.2846894038603883
966,0.2846894038603883
969,0.2846894038603883
970,0.2846894038603883
974,0.2846894038603883
976,0.2846894038603883
978,0.2846894038603883
980,0.2846894038603883
981,0.2846894038603883
982,0.2846894038603883
983,0.2846894038603883
985,0.2846894038603883
986,0.2846894038603883
987,0.2846894038603883
989,0.2846894038603883
990,0.2846894038603883
993,0.2846894038603883
994,0.2846894038603883
995,0.2846894038603883
998,0.2846894038603883
999,0.2846894038603883
1001,0.2846894038603883
1002,0.2846894038603883
1003,0.2846894038603883
1004,0.2846894038603883
1006,0.2846894038603883
1008,0.2846894038603883
1013,0.2846894038603883
1014,0.2846894038603883
1015,0.2846894038603883
1016,0.2846894038603883
1019,0.2846894038603883
1020,0.2846894038603883
1021,0.2846894038603883
1022,0.2846894038603883
1024,0.2846894038603883
1028,0.2846894038603883
1030,0.2846894038603883
1032,0.2846894038603883
6,0.5693788077207766
8,0.5693788077207766
20,0.5693788077207766
26,0.5693788077207766
35,0.5693788077207766
39,0.5693788077207766
59,0.5693788077207766
60,0.5693788077207766
61,0.5693788077207766
90,0.5693788077207766
95,0.5693788077207766
104,0.5693788077207766
123,0.5693788077207766
124,0.5693788077207766
126,0.5693788077207766
127,0.5693788077207766
130,0.5693788077207766
140,0.5693788077207766
143,0.5693788077207766
167,0.5693788077207766
175,0.5693788077207766
190,0.5693788077207766
196,0.5693788077207766
198,0.5693788077207766
201,0.5693788077207766
206,0.5693788077207766
207,0.5693788077207766
219,0.5693788077207766
221,0.5693788077207766
223,0.5693788077207766
224,0.5693788077207766
225,0.5693788077207766
230,0.5693788077207766
234,0.5693788077207766
243,0.5693788077207766
246,0.5693788077207766
252,0.5693788077207766
258,0.5693788077207766
264,0.5693788077207766
278,0.5693788077207766
287,0.5693788077207766
290,0.5693788077207766
295,0.5693788077207766
298,0.5693788077207766
301,0.5693788077207766
305,0.5693788077207766
327,0.5693788077207766
335,0.5693788077207766
336,0.5693788077207766
350,0.5693788077207766
355,0.5693788077207766
362,0.5693788077207766
363,0.5693788077207766
365,0.5693788077207766
371,0.5693788077207766
393,0.5693788077207766
394,0.5693788077207766
397,0.5693788077207766
400,0.5693788077207766
401,0.5693788077207766
412,0.5693788077207766
413,0.5693788077207766
414,0.5693788077207766
426,0.5693788077207766
428,0.5693788077207766
432,0.5693788077207766
446,0.5693788077207766
462,0.5693788077207766
490,0.5693788077207766
491,0.5693788077207766
492,0.5693788077207766
496,0.5693788077207766
497,0.5693788077207766
498,0.5693788077207766
512,0.5693788077207766
516,0.5693788077207766
520,0.5693788077207766
527,0.5693788077207766
533,0.5693788077207766
540,0.5693788077207766
541,0.5693788077207766
542,0.5693788077207766
547,0.5693788077207766
548,0.5693788077207766
550,0.5693788077207766
566,0.5693788077207766
570,0.5693788077207766
593,0.5693788077207766
595,0.5693788077207766
601,0.5693788077207766
608,0.5693788077207766
616,0.5693788077207766
641,0.5693788077207766
662,0.5693788077207766
664,0.5693788077207766
670,0.5693788077207766
691,0.5693788077207766
695,0.5693788077207766
711,0.5693788077207766
728,0.5693788077207766
729,0.5693788077207766
731,0.5693788077207766
748,0.5693788077207766
751,0.5693788077207766
752,0.5693788077207766
762,0.5693788077207766
778,0.5693788077207766
786,0.5693788077207766
788,0.5693788077207766
789,0.5693788077207766
801,0.5693788077207766
809,0.5693788077207766
812,0.5693788077207766
823,0.5693788077207766
825,0.5693788077207766
832,0.5693788077207766
836,0.5693788077207766
838,0.5693788077207766
874,0.5693788077207766
875,0.5693788077207766
883,0.5693788077207766
887,0.5693788077207766
907,0.5693788077207766
913,0.5693788077207766
918,0.5693788077207766
927,0.5693788077207766
930,0.5693788077207766
958,0.5693788077207766
959,0.5693788077207766
968,0.5693788077207766
971,0.5693788077207766
975,0.5693788077207766
984,0.5693788077207766
991,0.5693788077207766
992,0.5693788077207766
1000,0.5693788077207766
1005,0.5693788077207766
1007,0.5693788077207766
1009,0.5693788077207766
1011,0.5693788077207766
1026,0.5693788077207766
1031,0.5693788077207766
7,0.854068211581165
36,0.854068211581165
37,0.854068211581165
51,0.854068211581165
63,0.854068211581165
66,0.854068211581165
68,0.854068211581165
77,0.854068211581165
86,0.854068211581165
89,0.854068211581165
98,0.854068211581165
100,0.854068211581165
115,0.854068211581165
138,0.854068211581165
153,0.854068211581165
154,0.854068211581165
160,0.854068211581165
171,0.854068211581165
195,0.854068211581165
197,0.854068211581165
202,0.854068211581165
215,0.854068211581165
236,0.854068211581165
248,0.854068211581165
270,0.854068211581165
276,0.854068211581165
293,0.854068211581165
299,0.854068211581165
302,0.854068211581165
308,0.854068211581165
328,0.854068211581165
343,0.854068211581165
349,0.854068211581165
351,0.854068211581165
352,0.854068211581165
380,0.854068211581165
406,0.854068211581165
417,0.854068211581165
418,0.854068211581165
424,0.854068211581165
431,0.854068211581165
473,0.854068211581165
477,0.854068211581165
535,0.854068211581165
536,0.854068211581165
549,0.854068211581165
564,0.854068211581165
567,0.854068211581165
622,0.854068211581165
640,0.854068211581165
655,0.854068211581165
659,0.854068211581165
679,0.854068211581165
685,0.854068211581165
708,0.854068211581165
727,0.854068211581165
740,0.854068211581165
784,0.854068211581165
792,0.854068211581165
816,0.854068211581165
826,0.854068211581165
834,0.854068211581165
847,0.854068211581165
864,0.854068211581165
870,0.854068211581165
871,0.854068211581165
882,0.854068211581165
904,0.854068211581165
915,0.854068211581165
937,0.854068211581165
963,0.854068211581165
979,0.854068211581165
1010,0.854068211581165
1012,0.854068211581165
1018,0.854068211581165
13,1.1387576154415533
19,1.1387576154415533
92,1.1387576154415533
117,1.1387576154415533
133,1.1387576154415533
158,1.1387576154415533
192,1.1387576154415533
268,1.1387576154415533
269,1.1387576154415533
291,1.1387576154415533
300,1.1387576154415533
311,1.1387576154415533
313,1.1387576154415533
314,1.1387576154415533
405,1.1387576154415533
469,1.1387576154415533
470,1.1387576154415533
486,1.1387576154415533
519,1.1387576154415533
544,1.1387576154415533
551,1.1387576154415533
556,1.1387576154415533
647,1.1387576154415533
665,1.1387576154415533
808,1.1387576154415533
815,1.1387576154415533
822,1.1387576154415533
837,1.1387576154415533
859,1.1387576154415533
868,1.1387576154415533
891,1.1387576154415533
894,1.1387576154415533
900,1.1387576154415533
920,1.1387576154415533
926,1.1387576154415533
956,1.1387576154415533
967,1.1387576154415533
973,1.1387576154415533
29,1.4234470193019417
42,1.4234470193019417
85,1.4234470193019417
91,1.4234470193019417
97,1.4234470193019417
149,1.4234470193019417
157,1.4234470193019417
173,1.4234470193019417
209,1.4234470193019417
267,1.4234470193019417
337,1.4234470193019417
340,1.4234470193019417
378,1.4234470193019417
483,1.4234470193019417
489,1.4234470193019417
495,1.4234470193019417
510,1.4234470193019417
530,1.4234470193019417
538,1.4234470193019417
576,1.4234470193019417
591,1.4234470193019417
623,1.4234470193019417
723,1.4234470193019417
845,1.4234470193019417
876,1.4234470193019417
879,1.4234470193019417
889,1.4234470193019417
897,1.4234470193019417
912,1.4234470193019417
924,1.4234470193019417
1027,1.4234470193019417
25,1.70813642316233
43,1.70813642316233
64,1.70813642316233
103,1.70813642316233
151,1.70813642316233
205,1.70813642316233
359,1.70813642316233
361,1.70813642316233
374,1.70813642316233
385,1.70813642316233
395,1.70813642316233
396,1.70813642316233
459,1.70813642316233
506,1.70813642316233
531,1.70813642316233
543,1.70813642316233
559,1.70813642316233
669,1.70813642316233
856,1.70813642316233
898,1.70813642316233
977,1.70813642316233
1025,1.70813642316233
128,1.9928258270227182
148,1.9928258270227182
421,1.9928258270227182
730,1.9928258270227182
741,1.9928258270227182
753,1.9928258270227182
763,1.9928258270227182
785,1.9928258270227182
827,1.9928258270227182
829,1.9928258270227182
831,1.9928258270227182
851,1.9928258270227182
939,1.9928258270227182
949,1.9928258270227182
1017,1.9928258270227182
74,2.2775152308831066
204,2.2775152308831066
329,2.2775152308831066
435,2.2775152308831066
436,2.2775152308831066
441,2.2775152308831066
583,2.2775152308831066
609,2.2775152308831066
627,2.2775152308831066
694,2.2775152308831066
57,2.562204634743495
71,2.562204634743495
121,2.562204634743495
255,2.562204634743495
332,2.562204634743495
338,2.562204634743495
461,2.562204634743495
552,2.562204634743495
557,2.562204634743495
680,2.562204634743495
818,2.562204634743495
919,2.562204634743495
11,2.8468940386038835
200,2.8468940386038835
247,2.8468940386038835
353,2.8468940386038835
357,2.8468940386038835
370,2.8468940386038835
399,2.8468940386038835
704,2.8468940386038835
733,2.8468940386038835
799,2.8468940386038835
824,2.8468940386038835
862,2.8468940386038835
893,2.8468940386038835
4,3.1315834424642714
28,3.1315834424642714
50,3.1315834424642714
114,3.1315834424642714
122,3.1315834424642714
304,3.1315834424642714
377,3.1315834424642714
455,3.1315834424642714
735,3.1315834424642714
781,3.1315834424642714
88,3.41627284632466
119,3.41627284632466
159,3.41627284632466
315,3.41627284632466
511,3.41627284632466
574,3.41627284632466
580,3.41627284632466
631,3.41627284632466
830,3.41627284632466
56,3.7009622501850483
334,3.7009622501850483
761,3.7009622501850483
821,3.7009622501850483
217,3.9856516540454363
582,3.9856516540454363
710,3.9856516540454363
798,3.9856516540454363
242,4.270341057905825
467,4.270341057905825
686,4.270341057905825
354,4.555030461766213
776,4.555030461766213
563,4.839719865626601
172,5.12440926948699
292,5.12440926948699
482,5.12440926948699
555,5.12440926948699
948,5.12440926948699
954,5.12440926948699
1029,5.12440926948699
84,5.409098673347378
493,5.693788077207767
653,6.263166884928543
285,6.83254569264932
581,6.83254569264932
367,7.117235096509708
988,7.117235096509708
75,7.401924500370097
819,7.686613904230485
1023,7.686613904230485
656,7.971303308090873
972,7.971303308090873
373,8.54068211581165
457,8.54068211581165
607,9.110060923532426
618,9.110060923532426
673,9.110060923532426
430,9.679439731253202
443,9.679439731253202
914,9.679439731253202
448,9.964129135113591
791,10.24881853897398
855,10.24881853897398
348,10.533507942834367
962,10.533507942834367
654,11.102886750555145
356,11.672265558275921
760,13.095712577577864
184,13.66509138529864
99,13.949780789159028
303,13.949780789159028
693,14.519159596879804
228,15.37322780846097
226,17.366053635483688
261,19.358879462506405
738,19.358879462506405
716,19.928258270227182
523,20.21294767408757
323,20.782326481808347
218,21.636394693389512
433,21.636394693389512
186,22.20577350111029
877,22.20577350111029
402,22.775152308831068
886,22.775152308831068
81,24.198599328133007
10,24.767978135853784
488,25.05266753971417
905,25.05266753971417
502,25.337356943574562
814,26.476114559016114
307,28.75362978989922
594,29.607698001480387
306,30.17707680920116
558,30.17707680920116
474,30.74645561692194
419,31.315834424642716
955,33.59334965552582
596,34.1627284632466
602,36.155554290269315
388,39.856516540454365
866,39.856516540454365
509,40.42589534817514
996,41.849342367477085
376,44.69623640608096
906,45.265615213801745
997,45.265615213801745
517,46.11968342538291
449,53.521607925753
324,53.80629732961339
699,55.22974434891533
739,56.0838125604965
565,56.65319136821728
888,56.93788077207766
381,57.22257017593805
241,57.50725957979844
58,61.49291123384388
83,66.04794169561009
592,66.33263109947048
342,66.61732050333087
105,69.74890394579513
833,70.03359334965553
279,72.88048738825941
515,78.85896486932756
639,89.67716221602232
156,92.23936685076582
271,93.37812446620737
617,146.04566418037922
1,160.56482377725902
756,167.6820588737687
212,174.51460456641803
111,213.23236349143085
9,216.9333257416159
22,222.3424244149633
690,232.59124295393727
3,299.4932528611285
164,323.4071627854011
249,409.9527415589592
620,435.29009850253374
437,436.99823492569607
634,503.9002448328873
382,948.8697830666742
182,1360.8153504526563
