label,area,,,,area
356,0.258371228,45.9039548,0.007391383,0.739138273,0.258371228
,,0,0,0,
365,0.258371228,46.16232603,0.007432985,0.743298526,0.258371228
,,0,0,0,
399,0.258371228,46.42069726,0.007474588,0.747458779,0.258371228
,,0,0,0,
403,0.258371228,46.67906849,0.00751619,0.751619032,0.258371228
,,0,0,0,
416,0.258371228,46.93743971,0.007557793,0.755779285,0.258371228
,,0,0,0,
464,0.258371228,47.19581094,0.007599395,0.759939538,0.258371228
,,0,0,0,
479,0.258371228,47.45418217,0.007640998,0.764099791,0.258371228
,,0,0,0,
483,0.258371228,47.7125534,0.0076826,0.768260044,0.258371228
,,0,0,0,
491,0.258371228,47.97092462,0.007724203,0.772420296,0.258371228
,,0,0,0,
506,0.258371228,48.22929585,0.007765805,0.776580549,0.258371228
,,0,0,0,
524,0.258371228,48.48766708,0.007807408,0.780740802,0.258371228
,,0,0,0,
537,0.258371228,48.74603831,0.007849011,0.784901055,0.258371228
,,0,0,0,
589,0.258371228,49.00440954,0.007890613,0.789061308,0.258371228
,,0,0,0,
617,0.258371228,49.26278076,0.007932216,0.793221561,0.258371228
,,0,0,0,
619,0.258371228,49.52115199,0.007973818,0.797381814,0.258371228
,,0,0,0,
683,0.258371228,49.77952322,0.008015421,0.801542067,0.258371228
,,0,0,0,
698,0.258371228,50.03789445,0.008057023,0.80570232,0.258371228
,,0,0,0,
720,0.258371228,50.29626567,0.008098626,0.809862573,0.258371228
,,0,0,0,
737,0.258371228,50.5546369,0.008140228,0.814022826,0.258371228
,,0,0,0,
749,0.258371228,50.81300813,0.008181831,0.818183079,0.258371228
,,0,0,0,
801,0.258371228,51.07137936,0.008223433,0.822343332,0.258371228
,,0,0,0,
815,0.258371228,51.32975059,0.008265036,0.826503585,0.258371228
,,0,0,0,
824,0.258371228,51.58812181,0.008306638,0.830663838,0.258371228
,,0,0,0,
827,0.258371228,51.84649304,0.008348241,0.834824091,0.258371228
,,0,0,0,
831,0.258371228,52.10486427,0.008389843,0.838984344,0.258371228
,,0,0,0,
927,0.258371228,52.3632355,0.008431446,0.843144597,0.258371228
,,0,0,0,
930,0.258371228,52.62160672,0.008473048,0.847304849,0.258371228
,,0,0,0,
932,0.258371228,52.87997795,0.008514651,0.851465102,0.258371228
,,0,0,0,
945,0.258371228,53.13834918,0.008556254,0.855625355,0.258371228
,,0,0,0,
982,0.258371228,53.39672041,0.008597856,0.859785608,0.258371228
,,0,0,0,
983,0.258371228,53.65509164,0.008639459,0.863945861,0.258371228
,,0,0,0,
1002,0.258371228,53.91346286,0.008681061,0.868106114,0.258371228
,,0,0,0,
1009,0.258371228,54.17183409,0.008722664,0.872266367,0.258371228
,,0,0,0,
1047,0.258371228,54.43020532,0.008764266,0.87642662,0.258371228
,,0,0,0,
1063,0.258371228,54.68857655,0.008805869,0.880586873,0.258371228
,,0,0,0,
1064,0.258371228,54.94694777,0.008847471,0.884747126,0.258371228
,,0,0,0,
1084,0.258371228,55.205319,0.008889074,0.888907379,0.258371228
,,0,0,0,
1101,0.258371228,55.46369023,0.008930676,0.893067632,0.258371228
,,0,0,0,
1124,0.258371228,55.72206146,0.008972279,0.897227885,0.258371228
,,0,0,0,
1125,0.258371228,55.98043269,0.009013881,0.901388138,0.258371228
,,0,0,0,
1144,0.258371228,56.23880391,0.009055484,0.905548391,0.258371228
,,0,0,0,
1157,0.258371228,56.49717514,0.009097086,0.909708644,0.258371228
,,0,0,0,
1175,0.258371228,56.75554637,0.009138689,0.913868897,0.258371228
,,0,0,0,
1188,0.258371228,57.0139176,0.009180291,0.91802915,0.258371228
,,0,0,0,
1196,0.258371228,57.27228882,0.009221894,0.922189402,0.258371228
,,0,0,0,
1215,0.258371228,57.53066005,0.009263497,0.926349655,0.258371228
,,0,0,0,
1242,0.258371228,57.78903128,0.009305099,0.930509908,0.258371228
,,0,0,0,
1245,0.258371228,58.04740251,0.009346702,0.934670161,0.258371228
,,0,0,0,
130,0.301433099,58.34883561,0.009395238,0.93952379,0.301433099
,,0,0,0,
206,0.301433099,58.65026871,0.009443774,0.944377418,0.301433099
,,0,0,0,
289,0.301433099,58.95170181,0.00949231,0.949231047,0.301433099
,,0,0,0,
291,0.301433099,59.2531349,0.009540847,0.954084675,0.301433099
,,0,0,0,
300,0.301433099,59.554568,0.009589383,0.958938303,0.301433099
,,0,0,0,
318,0.301433099,59.8560011,0.009637919,0.963791932,0.301433099
,,0,0,0,
323,0.301433099,60.1574342,0.009686456,0.96864556,0.301433099
,,0,0,0,
340,0.301433099,60.4588673,0.009734992,0.973499189,0.301433099
,,0,0,0,
370,0.301433099,60.7603004,0.009783528,0.978352817,0.301433099
,,0,0,0,
400,0.301433099,61.0617335,0.009832064,0.983206446,0.301433099
,,0,0,0,
475,0.301433099,61.3631666,0.009880601,0.988060074,0.301433099
,,0,0,0,
525,0.301433099,61.6645997,0.009929137,0.992913702,0.301433099
,,0,0,0,
539,0.301433099,61.9660328,0.009977673,0.997767331,0.301433099
,,0,0,0,
540,0.301433099,62.26746589,0.01002621,1.002620959,0.301433099
,,0,0,0,
562,0.301433099,62.56889899,0.010074746,1.007474588,0.301433099
,,0,0,0,
567,0.301433099,62.87033209,0.010123282,1.012328216,0.301433099
,,0,0,0,
579,0.301433099,63.17176519,0.010171818,1.017181845,0.301433099
,,0,0,0,
587,0.301433099,63.47319829,0.010220355,1.022035473,0.301433099
,,0,0,0,
634,0.301433099,63.77463139,0.010268891,1.026889102,0.301433099
,,0,0,0,
677,0.301433099,64.07606449,0.010317427,1.03174273,0.301433099
,,0,0,0,
696,0.301433099,64.37749759,0.010365964,1.036596358,0.301433099
,,0,0,0,
715,0.301433099,64.67893069,0.0104145,1.041449987,0.301433099
,,0,0,0,
773,0.301433099,64.98036379,0.010463036,1.046303615,0.301433099
,,0,0,0,
800,0.301433099,65.28179689,0.010511572,1.051157244,0.301433099
,,0,0,0,
828,0.301433099,65.58322998,0.010560109,1.056010872,0.301433099
,,0,0,0,
860,0.301433099,65.88466308,0.010608645,1.060864501,0.301433099
,,0,0,0,
892,0.301433099,66.18609618,0.010657181,1.065718129,0.301433099
,,0,0,0,
905,0.301433099,66.48752928,0.010705718,1.070571757,0.301433099
,,0,0,0,
939,0.301433099,66.78896238,0.010754254,1.075425386,0.301433099
,,0,0,0,
962,0.301433099,67.09039548,0.01080279,1.080279014,0.301433099
,,0,0,0,
991,0.301433099,67.39182858,0.010851326,1.085132643,0.301433099
,,0,0,0,
1013,0.301433099,67.69326168,0.010899863,1.089986271,0.301433099
,,0,0,0,
1043,0.301433099,67.99469478,0.010948399,1.0948399,0.301433099
,,0,0,0,
1096,0.301433099,68.29612788,0.010996935,1.099693528,0.301433099
,,0,0,0,
1137,0.301433099,68.59756098,0.011045472,1.104547156,0.301433099
,,0,0,0,
1146,0.301433099,68.89899407,0.011094008,1.109400785,0.301433099
,,0,0,0,
1151,0.301433099,69.20042717,0.011142544,1.114254413,0.301433099
,,0,0,0,
1159,0.301433099,69.50186027,0.01119108,1.119108042,0.301433099
,,0,0,0,
1207,0.301433099,69.80329337,0.011239617,1.12396167,0.301433099
,,0,0,0,
1219,0.301433099,70.10472647,0.011288153,1.128815299,0.301433099
,,0,0,0,
119,0.34449497,70.44922144,0.011343623,1.134362303,0.34449497
,,0,0,0,
121,0.34449497,70.79371641,0.011399093,1.139909306,0.34449497
,,0,0,0,
188,0.34449497,71.13821138,0.011454563,1.14545631,0.34449497
,,0,0,0,
193,0.34449497,71.48270635,0.011510033,1.151003314,0.34449497
,,0,0,0,
241,0.34449497,71.82720132,0.011565503,1.156550318,0.34449497
,,0,0,0,
255,0.34449497,72.17169629,0.011620973,1.162097322,0.34449497
,,0,0,0,
302,0.34449497,72.51619126,0.011676443,1.167644326,0.34449497
,,0,0,0,
303,0.34449497,72.86068623,0.011731913,1.17319133,0.34449497
,,0,0,0,
358,0.34449497,73.2051812,0.011787383,1.178738334,0.34449497
,,0,0,0,
411,0.34449497,73.54967617,0.011842853,1.184285338,0.34449497
,,0,0,0,
418,0.34449497,73.89417115,0.011898323,1.189832342,0.34449497
,,0,0,0,
431,0.34449497,74.23866612,0.011953793,1.195379346,0.34449497
,,0,0,0,
452,0.34449497,74.58316109,0.012009263,1.20092635,0.34449497
,,0,0,0,
458,0.34449497,74.92765606,0.012064734,1.206473354,0.34449497
,,0,0,0,
486,0.34449497,75.27215103,0.012120204,1.212020358,0.34449497
,,0,0,0,
511,0.34449497,75.616646,0.012175674,1.217567361,0.34449497
,,0,0,0,
518,0.34449497,75.96114097,0.012231144,1.223114365,0.34449497
,,0,0,0,
519,0.34449497,76.30563594,0.012286614,1.228661369,0.34449497
,,0,0,0,
601,0.34449497,76.65013091,0.012342084,1.234208373,0.34449497
,,0,0,0,
622,0.34449497,76.99462588,0.012397554,1.239755377,0.34449497
,,0,0,0,
639,0.34449497,77.33912085,0.012453024,1.245302381,0.34449497
,,0,0,0,
702,0.34449497,77.68361582,0.012508494,1.250849385,0.34449497
,,0,0,0,
704,0.34449497,78.02811079,0.012563964,1.256396389,0.34449497
,,0,0,0,
751,0.34449497,78.37260576,0.012619434,1.261943393,0.34449497
,,0,0,0,
809,0.34449497,78.71710073,0.012674904,1.267490397,0.34449497
,,0,0,0,
810,0.34449497,79.0615957,0.012730374,1.273037401,0.34449497
,,0,0,0,
818,0.34449497,79.40609067,0.012785844,1.278584405,0.34449497
,,0,0,0,
851,0.34449497,79.75058564,0.012841314,1.284131409,0.34449497
,,0,0,0,
949,0.34449497,80.09508061,0.012896784,1.289678412,0.34449497
,,0,0,0,
979,0.34449497,80.43957558,0.012952254,1.295225416,0.34449497
,,0,0,0,
990,0.34449497,80.78407055,0.013007724,1.30077242,0.34449497
,,0,0,0,
1059,0.34449497,81.12856552,0.013063194,1.306319424,0.34449497
,,0,0,0,
1082,0.34449497,81.47306049,0.013118664,1.311866428,0.34449497
,,0,0,0,
1152,0.34449497,81.81755546,0.013174134,1.317413432,0.34449497
,,0,0,0,
1158,0.34449497,82.16205043,0.013229604,1.322960436,0.34449497
,,0,0,0,
1197,0.34449497,82.5065454,0.013285074,1.32850744,0.34449497
,,0,0,0,
1251,0.34449497,82.85104037,0.013340544,1.334054444,0.34449497
,,0,0,0,
92,0.387556842,83.23859722,0.013402948,1.340294823,0.387556842
,,0,0,0,
140,0.387556842,83.62615406,0.013465352,1.346535203,0.387556842
,,0,0,0,
153,0.387556842,84.0137109,0.013527756,1.352775582,0.387556842
,,0,0,0,
165,0.387556842,84.40126774,0.01359016,1.359015962,0.387556842
,,0,0,0,
174,0.387556842,84.78882458,0.013652563,1.365256341,0.387556842
,,0,0,0,
199,0.387556842,85.17638142,0.013714967,1.37149672,0.387556842
,,0,0,0,
227,0.387556842,85.56393827,0.013777371,1.3777371,0.387556842
,,0,0,0,
276,0.387556842,85.95149511,0.013839775,1.383977479,0.387556842
,,0,0,0,
292,0.387556842,86.33905195,0.013902179,1.390217859,0.387556842
,,0,0,0,
317,0.387556842,86.72660879,0.013964582,1.396458238,0.387556842
,,0,0,0,
401,0.387556842,87.11416563,0.014026986,1.402698617,0.387556842
,,0,0,0,
405,0.387556842,87.50172247,0.01408939,1.408938997,0.387556842
,,0,0,0,
492,0.387556842,87.88927932,0.014151794,1.415179376,0.387556842
,,0,0,0,
546,0.387556842,88.27683616,0.014214198,1.421419756,0.387556842
,,0,0,0,
552,0.387556842,88.664393,0.014276601,1.427660135,0.387556842
,,0,0,0,
644,0.387556842,89.05194984,0.014339005,1.433900514,0.387556842
,,0,0,0,
665,0.387556842,89.43950668,0.014401409,1.440140894,0.387556842
,,0,0,0,
716,0.387556842,89.82706352,0.014463813,1.446381273,0.387556842
,,0,0,0,
718,0.387556842,90.21462037,0.014526217,1.452621653,0.387556842
,,0,0,0,
743,0.387556842,90.60217721,0.01458862,1.458862032,0.387556842
,,0,0,0,
839,0.387556842,90.98973405,0.014651024,1.465102412,0.387556842
,,0,0,0,
924,0.387556842,91.37729089,0.014713428,1.471342791,0.387556842
,,0,0,0,
926,0.387556842,91.76484773,0.014775832,1.47758317,0.387556842
,,0,0,0,
986,0.387556842,92.15240457,0.014838235,1.48382355,0.387556842
,,0,0,0,
1045,0.387556842,92.53996142,0.014900639,1.490063929,0.387556842
,,0,0,0,
1051,0.387556842,92.92751826,0.014963043,1.496304309,0.387556842
,,0,0,0,
1055,0.387556842,93.3150751,0.015025447,1.502544688,0.387556842
,,0,0,0,
1093,0.387556842,93.70263194,0.015087851,1.508785067,0.387556842
,,0,0,0,
1173,0.387556842,94.09018878,0.015150254,1.515025447,0.387556842
,,0,0,0,
1221,0.387556842,94.47774562,0.015212658,1.521265826,0.387556842
,,0,0,0,
35,0.430618713,94.90836434,0.015281996,1.528199581,0.430618713
,,0,0,0,
53,0.430618713,95.33898305,0.015351333,1.535133336,0.430618713
,,0,0,0,
233,0.430618713,95.76960176,0.015420671,1.542067091,0.430618713
,,0,0,0,
263,0.430618713,96.20022048,0.015490008,1.549000846,0.430618713
,,0,0,0,
283,0.430618713,96.63083919,0.015559346,1.555934601,0.430618713
,,0,0,0,
357,0.430618713,97.0614579,0.015628684,1.562868356,0.430618713
,,0,0,0,
367,0.430618713,97.49207662,0.015698021,1.569802111,0.430618713
,,0,0,0,
487,0.430618713,97.92269533,0.015767359,1.576735866,0.430618713
,,0,0,0,
522,0.430618713,98.35331404,0.015836696,1.58366962,0.430618713
,,0,0,0,
532,0.430618713,98.78393275,0.015906034,1.590603375,0.430618713
,,0,0,0,
603,0.430618713,99.21455147,0.015975371,1.59753713,0.430618713
,,0,0,0,
611,0.430618713,99.64517018,0.016044709,1.604470885,0.430618713
,,0,0,0,
616,0.430618713,100.0757889,0.016114046,1.61140464,0.430618713
,,0,0,0,
666,0.430618713,100.5064076,0.016183384,1.618338395,0.430618713
,,0,0,0,
725,0.430618713,100.9370263,0.016252721,1.62527215,0.430618713
,,0,0,0,
758,0.430618713,101.367645,0.016322059,1.632205905,0.430618713
,,0,0,0,
769,0.430618713,101.7982637,0.016391397,1.63913966,0.430618713
,,0,0,0,
819,0.430618713,102.2288825,0.016460734,1.646073415,0.430618713
,,0,0,0,
861,0.430618713,102.6595012,0.016530072,1.65300717,0.430618713
,,0,0,0,
894,0.430618713,103.0901199,0.016599409,1.659940924,0.430618713
,,0,0,0,
898,0.430618713,103.5207386,0.016668747,1.666874679,0.430618713
,,0,0,0,
1006,0.430618713,103.9513573,0.016738084,1.673808434,0.430618713
,,0,0,0,
1011,0.430618713,104.381976,0.016807422,1.680742189,0.430618713
,,0,0,0,
1080,0.430618713,104.8125947,0.016876759,1.687675944,0.430618713
,,0,0,0,
1094,0.430618713,105.2432134,0.016946097,1.694609699,0.430618713
,,0,0,0,
33,0.473680584,105.716894,0.017022368,1.702236829,0.473680584
,,0,0,0,
67,0.473680584,106.1905746,0.01709864,1.70986396,0.473680584
,,0,0,0,
169,0.473680584,106.6642552,0.017174911,1.71749109,0.473680584
,,0,0,0,
226,0.473680584,107.1379358,0.017251182,1.725118221,0.473680584
,,0,0,0,
327,0.473680584,107.6116164,0.017327454,1.732745351,0.473680584
,,0,0,0,
574,0.473680584,108.085297,0.017403725,1.740372481,0.473680584
,,0,0,0,
599,0.473680584,108.5589775,0.017479996,1.747999612,0.473680584
,,0,0,0,
763,0.473680584,109.0326581,0.017556267,1.755626742,0.473680584
,,0,0,0,
791,0.473680584,109.5063387,0.017632539,1.763253873,0.473680584
,,0,0,0,
792,0.473680584,109.9800193,0.01770881,1.770881003,0.473680584
,,0,0,0,
806,0.473680584,110.4536999,0.017785081,1.778508133,0.473680584
,,0,0,0,
821,0.473680584,110.9273805,0.017861353,1.786135264,0.473680584
,,0,0,0,
915,0.473680584,111.401061,0.017937624,1.793762394,0.473680584
,,0,0,0,
921,0.473680584,111.8747416,0.018013895,1.801389524,0.473680584
,,0,0,0,
999,0.473680584,112.3484222,0.018090167,1.809016655,0.473680584
,,0,0,0,
1147,0.473680584,112.8221028,0.018166438,1.816643785,0.473680584
,,0,0,0,
1234,0.473680584,113.2957834,0.018242709,1.824270916,0.473680584
,,0,0,0,
16,0.516742456,113.8125258,0.018325914,1.832591422,0.516742456
,,0,0,0,
120,0.516742456,114.3292683,0.018409119,1.840911927,0.516742456
,,0,0,0,
413,0.516742456,114.8460107,0.018492324,1.849232433,0.516742456
,,0,0,0,
443,0.516742456,115.3627532,0.018575529,1.857552939,0.516742456
,,0,0,0,
445,0.516742456,115.8794957,0.018658734,1.865873445,0.516742456
,,0,0,0,
465,0.516742456,116.3962381,0.01874194,1.874193951,0.516742456
,,0,0,0,
498,0.516742456,116.9129806,0.018825145,1.882514457,0.516742456
,,0,0,0,
516,0.516742456,117.429723,0.01890835,1.890834963,0.516742456
,,0,0,0,
590,0.516742456,117.9464655,0.018991555,1.899155469,0.516742456
,,0,0,0,
621,0.516742456,118.4632079,0.01907476,1.907475975,0.516742456
,,0,0,0,
625,0.516742456,118.9799504,0.019157965,1.91579648,0.516742456
,,0,0,0,
646,0.516742456,119.4966928,0.01924117,1.924116986,0.516742456
,,0,0,0,
649,0.516742456,120.0134353,0.019324375,1.932437492,0.516742456
,,0,0,0,
873,0.516742456,120.5301778,0.01940758,1.940757998,0.516742456
,,0,0,0,
903,0.516742456,121.0469202,0.019490785,1.949078504,0.516742456
,,0,0,0,
918,0.516742456,121.5636627,0.01957399,1.95739901,0.516742456
,,0,0,0,
1001,0.516742456,122.0804051,0.019657195,1.965719516,0.516742456
,,0,0,0,
1202,0.516742456,122.5971476,0.0197404,1.974040022,0.516742456
,,0,0,0,
11,0.559804327,123.1569519,0.019830539,1.983053903,0.559804327
,,0,0,0,
37,0.559804327,123.7167562,0.019920678,1.992067784,0.559804327
,,0,0,0,
44,0.559804327,124.2765606,0.020010817,2.001081666,0.559804327
,,0,0,0,
182,0.559804327,124.8363649,0.020100955,2.010095547,0.559804327
,,0,0,0,
325,0.559804327,125.3961692,0.020191094,2.019109429,0.559804327
,,0,0,0,
338,0.559804327,125.9559735,0.020281233,2.02812331,0.559804327
,,0,0,0,
436,0.559804327,126.5157779,0.020371372,2.037137191,0.559804327
,,0,0,0,
538,0.559804327,127.0755822,0.020461511,2.046151073,0.559804327
,,0,0,0,
550,0.559804327,127.6353865,0.02055165,2.055164954,0.559804327
,,0,0,0,
555,0.559804327,128.1951909,0.020641788,2.064178835,0.559804327
,,0,0,0,
600,0.559804327,128.7549952,0.020731927,2.073192717,0.559804327
,,0,0,0,
606,0.559804327,129.3147995,0.020822066,2.082206598,0.559804327
,,0,0,0,
755,0.559804327,129.8746038,0.020912205,2.09122048,0.559804327
,,0,0,0,
764,0.559804327,130.4344082,0.021002344,2.100234361,0.559804327
,,0,0,0,
765,0.559804327,130.9942125,0.021092482,2.109248242,0.559804327
,,0,0,0,
805,0.559804327,131.5540168,0.021182621,2.118262124,0.559804327
,,0,0,0,
852,0.559804327,132.1138211,0.02127276,2.127276005,0.559804327
,,0,0,0,
920,0.559804327,132.6736255,0.021362899,2.136289886,0.559804327
,,0,0,0,
968,0.559804327,133.2334298,0.021453038,2.145303768,0.559804327
,,0,0,0,
1170,0.559804327,133.7932341,0.021543176,2.154317649,0.559804327
,,0,0,0,
1201,0.559804327,134.3530384,0.021633315,2.163331531,0.559804327
,,0,0,0,
26,0.602866198,134.9559046,0.021730388,2.173038787,0.602866198
,,0,0,0,
104,0.602866198,135.5587708,0.02182746,2.182746044,0.602866198
,,0,0,0,
190,0.602866198,136.161637,0.021924533,2.192453301,0.602866198
,,0,0,0,
217,0.602866198,136.7645032,0.022021606,2.202160558,0.602866198
,,0,0,0,
360,0.602866198,137.3673694,0.022118678,2.211867815,0.602866198
,,0,0,0,
460,0.602866198,137.9702356,0.022215751,2.221575072,0.602866198
,,0,0,0,
472,0.602866198,138.5731018,0.022312823,2.231282329,0.602866198
,,0,0,0,
536,0.602866198,139.175968,0.022409896,2.240989586,0.602866198
,,0,0,0,
586,0.602866198,139.7788342,0.022506968,2.250696842,0.602866198
,,0,0,0,
660,0.602866198,140.3817004,0.022604041,2.260404099,0.602866198
,,0,0,0,
681,0.602866198,140.9845666,0.022701114,2.270111356,0.602866198
,,0,0,0,
685,0.602866198,141.5874328,0.022798186,2.279818613,0.602866198
,,0,0,0,
759,0.602866198,142.190299,0.022895259,2.28952587,0.602866198
,,0,0,0,
987,0.602866198,142.7931652,0.022992331,2.299233127,0.602866198
,,0,0,0,
1004,0.602866198,143.3960314,0.023089404,2.308940384,0.602866198
,,0,0,0,
1100,0.602866198,143.9988976,0.023186476,2.31864764,0.602866198
,,0,0,0,
10,0.645928069,144.6448257,0.023290483,2.329048273,0.645928069
,,0,0,0,
22,0.645928069,145.2907538,0.023394489,2.339448905,0.645928069
,,0,0,0,
25,0.645928069,145.9366818,0.023498495,2.349849538,0.645928069
,,0,0,0,
31,0.645928069,146.5826099,0.023602502,2.36025017,0.645928069
,,0,0,0,
34,0.645928069,147.228538,0.023706508,2.370650802,0.645928069
,,0,0,0,
56,0.645928069,147.874466,0.023810514,2.381051435,0.645928069
,,0,0,0,
88,0.645928069,148.5203941,0.023914521,2.391452067,0.645928069
,,0,0,0,
122,0.645928069,149.1663222,0.024018527,2.401852699,0.645928069
,,0,0,0,
166,0.645928069,149.8122502,0.024122533,2.412253332,0.645928069
,,0,0,0,
194,0.645928069,150.4581783,0.02422654,2.422653964,0.645928069
,,0,0,0,
306,0.645928069,151.1041064,0.024330546,2.433054596,0.645928069
,,0,0,0,
444,0.645928069,151.7500344,0.024434552,2.443455229,0.645928069
,,0,0,0,
553,0.645928069,152.3959625,0.024538559,2.453855861,0.645928069
,,0,0,0,
575,0.645928069,153.0418906,0.024642565,2.464256493,0.645928069
,,0,0,0,
680,0.645928069,153.6878187,0.024746571,2.474657126,0.645928069
,,0,0,0,
748,0.645928069,154.3337467,0.024850578,2.485057758,0.645928069
,,0,0,0,
770,0.645928069,154.9796748,0.024954584,2.495458391,0.645928069
,,0,0,0,
829,0.645928069,155.6256029,0.02505859,2.505859023,0.645928069
,,0,0,0,
841,0.645928069,156.2715309,0.025162597,2.516259655,0.645928069
,,0,0,0,
951,0.645928069,156.917459,0.025266603,2.526660288,0.645928069
,,0,0,0,
1049,0.645928069,157.5633871,0.025370609,2.53706092,0.645928069
,,0,0,0,
1050,0.645928069,158.2093151,0.025474616,2.547461552,0.645928069
,,0,0,0,
1109,0.645928069,158.8552432,0.025578622,2.557862185,0.645928069
,,0,0,0,
47,0.688989941,159.5442332,0.025689562,2.568956193,0.688989941
,,0,0,0,
212,0.688989941,160.2332231,0.025800502,2.5800502,0.688989941
,,0,0,0,
382,0.688989941,160.922213,0.025911442,2.591144208,0.688989941
,,0,0,0,
404,0.688989941,161.611203,0.026022382,2.602238216,0.688989941
,,0,0,0,
421,0.688989941,162.3001929,0.026133322,2.613332224,0.688989941
,,0,0,0,
543,0.688989941,162.9891829,0.026244262,2.624426232,0.688989941
,,0,0,0,
728,0.688989941,163.6781728,0.026355202,2.63552024,0.688989941
,,0,0,0,
811,0.688989941,164.3671627,0.026466142,2.646614247,0.688989941
,,0,0,0,
855,0.688989941,165.0561527,0.026577083,2.657708255,0.688989941
,,0,0,0,
931,0.688989941,165.7451426,0.026688023,2.668802263,0.688989941
,,0,0,0,
950,0.688989941,166.4341326,0.026798963,2.679896271,0.688989941
,,0,0,0,
1014,0.688989941,167.1231225,0.026909903,2.690990279,0.688989941
,,0,0,0,
1046,0.688989941,167.8121124,0.027020843,2.702084287,0.688989941
,,0,0,0,
115,0.732051812,168.5441643,0.027138717,2.71387167,0.732051812
,,0,0,0,
128,0.732051812,169.2762161,0.027256591,2.725659053,0.732051812
,,0,0,0,
246,0.732051812,170.0082679,0.027374464,2.737446437,0.732051812
,,0,0,0,
636,0.732051812,170.7403197,0.027492338,2.74923382,0.732051812
,,0,0,0,
756,0.732051812,171.4723715,0.027610212,2.761021203,0.732051812
,,0,0,0,
846,0.732051812,172.2044233,0.027728086,2.772808587,0.732051812
,,0,0,0,
923,0.732051812,172.9364751,0.02784596,2.78459597,0.732051812
,,0,0,0,
1061,0.732051812,173.6685269,0.027963834,2.796383353,0.732051812
,,0,0,0,
1199,0.732051812,174.4005788,0.028081707,2.808170737,0.732051812
,,0,0,0,
21,0.775113683,175.1756924,0.028206515,2.820651496,0.775113683
,,0,0,0,
138,0.775113683,175.9508061,0.028331323,2.833132254,0.775113683
,,0,0,0,
157,0.775113683,176.7259198,0.02845613,2.845613013,0.775113683
,,0,0,0,
328,0.775113683,177.5010335,0.028580938,2.858093772,0.775113683
,,0,0,0,
446,0.775113683,178.2761472,0.028705745,2.870574531,0.775113683
,,0,0,0,
462,0.775113683,179.0512609,0.028830553,2.88305529,0.775113683
,,0,0,0,
883,0.775113683,179.8263745,0.02895536,2.895536049,0.775113683
,,0,0,0,
89,0.818175555,180.6445501,0.029087102,2.908710183,0.818175555
,,0,0,0,
363,0.818175555,181.4627256,0.029218843,2.921884317,0.818175555
,,0,0,0,
476,0.818175555,182.2809012,0.029350585,2.935058452,0.818175555
,,0,0,0,
478,0.818175555,183.0990768,0.029482326,2.948232586,0.818175555
,,0,0,0,
607,0.818175555,183.9172523,0.029614067,2.96140672,0.818175555
,,0,0,0,
686,0.818175555,184.7354279,0.029745809,2.974580855,0.818175555
,,0,0,0,
714,0.818175555,185.5536034,0.02987755,2.987754989,0.818175555
,,0,0,0,
910,0.818175555,186.371779,0.030009291,3.000929123,0.818175555
,,0,0,0,
980,0.818175555,187.1899545,0.030141033,3.014103257,0.818175555
,,0,0,0,
1090,0.818175555,188.0081301,0.030272774,3.027277392,0.818175555
,,0,0,0,
105,0.861237426,188.8693675,0.030411449,3.041144902,0.861237426
,,0,0,0,
170,0.861237426,189.7306049,0.030550124,3.055012411,0.861237426
,,0,0,0,
396,0.861237426,190.5918424,0.030688799,3.068879921,0.861237426
,,0,0,0,
547,0.861237426,191.4530798,0.030827474,3.082747431,0.861237426
,,0,0,0,
672,0.861237426,192.3143172,0.030966149,3.096614941,0.861237426
,,0,0,0,
689,0.861237426,193.1755546,0.031104825,3.110482451,0.861237426
,,0,0,0,
712,0.861237426,194.0367921,0.0312435,3.12434996,0.861237426
,,0,0,0,
734,0.861237426,194.8980295,0.031382175,3.13821747,0.861237426
,,0,0,0,
856,0.861237426,195.7592669,0.03152085,3.15208498,0.861237426
,,0,0,0,
1037,0.861237426,196.6205043,0.031659525,3.16595249,0.861237426
,,0,0,0,
1053,0.861237426,197.4817418,0.0317982,3.17982,0.861237426
,,0,0,0,
1066,0.861237426,198.3429792,0.031936875,3.19368751,0.861237426
,,0,0,0,
1068,0.861237426,199.2042166,0.03207555,3.207555019,0.861237426
,,0,0,0,
1162,0.861237426,200.065454,0.032214225,3.221422529,0.861237426
,,0,0,0,
1166,0.861237426,200.9266915,0.0323529,3.235290039,0.861237426
,,0,0,0,
145,0.904299297,201.8309908,0.032498509,3.249850924,0.904299297
,,0,0,0,
343,0.904299297,202.7352901,0.032644118,3.26441181,0.904299297
,,0,0,0,
528,0.904299297,203.6395894,0.032789727,3.278972695,0.904299297
,,0,0,0,
531,0.904299297,204.5438887,0.032935336,3.29353358,0.904299297
,,0,0,0,
645,0.904299297,205.448188,0.033080945,3.308094465,0.904299297
,,0,0,0,
857,0.904299297,206.3524873,0.033226554,3.322655351,0.904299297
,,0,0,0,
891,0.904299297,207.2567866,0.033372162,3.337216236,0.904299297
,,0,0,0,
904,0.904299297,208.1610858,0.033517771,3.351777121,0.904299297
,,0,0,0,
1023,0.904299297,209.0653851,0.03366338,3.366338007,0.904299297
,,0,0,0,
1143,0.904299297,209.9696844,0.033808989,3.380898892,0.904299297
,,0,0,0,
180,0.947361169,210.9170456,0.033961532,3.396153153,0.947361169
,,0,0,0,
